	3
"angry	1
"doom"	1
"freeciv".	1
"kristin	1
"not"	1
"openttd",	1
"standard	1
"the	2
"unreal	1
(1853â€“1893),	1
(1855â€“1939,	1
(20	1
(but	1
(cross-platform).	1
(dropped	1
(functions).	1
(or	1
(sdl)	1
(see	2
(via	1
(which	1
1.2	3
1.2.	1
1.3	1
10	2
11	1
120	2
13	1
14	1
16	1
180	1
1882	1
1882,	1
1907	1
1920	1
1922.	1
1924,	1
1925	1
1925).	1
1927	1
1928.	1
1933â€“1935	1
1936	1
1940	1
1940.	1
1945.	1
1949)	1
1998,	1
2	1
2.0	5
2.0)	1
2.0).	1
2.0.0	1
2.0.2	1
2.0.4.	1
20	1
2008	1
2010.	1
2012,	1
2012.	1
2013	1
2013.	1
2d	2
3d	1
40	1
700	2
</doc>	1
<doc	2
a	23
about	2
abstraction	2
access,	1
access.	1
accessing	1
adaptations	1
additions	1
adoption.	1
after	4
age	2
ages,	1
all	1
alliance	1
alongside	1
also	8
also,	1
although	1
amir	1
an	4
and	34
android	3
android,	1
anna	1
announced	4
announcing	1
api	1
api.	1
apis	1
application	2
applications	1
applications,	1
applied.	1
archaeologist	1
architecture.	1
are	12
around	2
as	5
at	5
audio,	1
august	1
authors'	1
automatically	1
available	2
available.	1
available:	1
awarded	2
back-ends	1
back-ends.	1
backwards-compatible	1
based.	1
basic,	1
battle	1
be	3
because	3
become	1
been	1
beos	1
besides	1
best-known	1
better	2
between	2
bindings	2
bindings.	1
biography.	1
birds"	1
birth	1
books	1
born	2
both	1
building	1
bundles	1
but	3
by	5
c	1
c#,	1
c++,	1
c,	2
cadiz	1
calls	1
can	4
capital,	1
categorizes	1
catholicism.	1
cd-rom,	1
chairman	1
charlotte	2
childhood	1
closed-source	1
code	1
code,	1
codebase	1
commercial	2
commercially	1
common	2
company	2
company.	1
compiled,	1
complement	1
components.	1
comprise	1
comprises	1
computer	3
constraints.	1
contains	1
context.	1
converted	1
correct	1
council,	1
course	1
courses	1
created	2
cross-platform	2
currently	1
daughters.	1
day	1
dealing	1
death.	1
default).	1
demos	1
denmark,	2
designed	1
designed,	1
developed	1
developers	1
development	2
devices,	1
died	1
different	1
different,	1
direct3d	1
directmedia	4
disabled	1
divided	1
documentation:	1
domain	1
done	2
doom	1
dosbox	1
due	1
each	1
early	2
economic	1
education	1
eldest	1
emulators	1
ended	1
engine	1
engine,	1
engineering	1
engines	1
event	1
eventually	1
every	1
example:	1
examples	2
exist.	1
existing	1
experiences	1
extensively	1
family	2
family's	1
father,	1
feature	1
few	3
file	1
first	2
fled	1
following	1
for	30
forthcoming	1
founded	1
four-volume	1
framework	1
free	2
freely	1
frequent	1
from	3
function-based:	1
functions	4
functions.	1
further	2
galaxy	2
game	8
games	3
games,	1
gameworks	2
general	2
genie.	1
german	1
germany	1
give	1
gnu	1
got	1
graphical	1
graphics	1
graphics,	1
grew	1
gyth).	1
had	1
handheld	1
handle	1
handle.	1
handling,	1
hardware	2
hardware-accelerated	1
has	2
have	1
he	5
headed	1
help	1
her	7
hestviken",	1
high-performance	1
history.	1
hold	2
hold,	1
home	1
homeworld	1
hope	1
however,	1
humble	1
id="29199"	1
id="29236"	1
idea	1
ii	1
illness.	1
important	1
in	28
include	1
included	1
indie	1
industry	1
information	1
ingvald	1
input	2
input,	1
instance	2
instance,	1
instead	1
interface	1
internally	1
into	2
ios,	1
is	22
it	7
it.	1
its	4
itself	1
jagged	1
joined	2
joining	1
july	1
june	1
kalundborg,	2
keyboard	1
known	1
kristiania,	2
language	2
languages	1
lantinga	4
large	1
later	2
lavransdatter",	1
layer	4
layer">	1
legacy	1
lesser	1
level	1
libraries	3
library	5
library",	1
library,	1
libsdl	1
license	1
license.	2
licensed	1
life	1
life.	1
linking	1
linux,	2
listed	2
literary	1
literature	1
loading,	1
loki	1
long	1
low	1
low-level	1
lua,	1
mac	1
macintosh.	1
macâ osâ x,	1
major	1
make	1
manages	1
many	2
maria	1
martin	1
master	1
may	2
meant	1
middle	1
minimum,	1
mir	1
misconception	1
mobygames	1
modules	2
more	2
mother,	1
mouse	1
moved	2
much	1
multimedia	3
multiple	3
must	1
nazi	1
needs	2
networking	1
new	1
nobel	2
non	1
non-commercial	1
non-standard	1
norway	3
norwegian	4
not	2
novelist	1
nã©e	1
object	1
obtained	1
ocaml,	1
occupation,	1
of	22
offered	1
official	3
often	3
old,	1
old.	1
on	11
one-year	1
only	3
open	1
open-source	1
openal.	1
opengl	3
operating	5
operating-system-specific	1
operations	1
operations,	1
opposition	1
options.	1
or	3
os	1
oslo	1
other	4
other,	1
output	2
over	2
pandora	1
parameters	1
partly	2
parts	1
pascal,	1
passing	1
pc	1
pixel	1
plans	1
platforms	1
platforms.	1
popular	1
port	1
ported	1
porting	1
portrayed	1
ports	1
ports).	1
post	1
posted	1
prior	1
prize	2
programming	2
projects,	2
projects.	1
provide	3
provided	1
provides	2
providing	1
public	1
published	2
purpose	1
putting	1
pysdl2.0),	1
python	1
readings).	1
reception	1
reduced	1
release	1
releases	1
releasing	1
rendering.	1
replaces	1
requirements	1
returned	1
risc	1
roman	1
run	2
rust,	1
sam	1
same	2
scandinavia	1
science,	1
sdl	34
sdl,	3
sdl.	1
secretarial	1
secretary	1
selected	1
separate	2
serving	1
setting	1
several	5
shared	1
she	10
sigrid	4
similar	1
simple	3
since	4
situation	1
small	2
smpeg	1
software	5
software,	1
software.	1
some	2
soon	1
sound,	1
source	3
special	1
specific	1
split	1
stable	1
states	1
static	1
still	1
store	1
structures	1
subject	2
subroutines	1
subsystems	1
subsystems.	1
subsystems:	1
such	2
support	6
support,	2
support.	1
supported	1
syntax	1
system,	2
system.	3
systems	2
taaki.	1
target	1
teaching	1
that	6
the	60
themes.	1
then	2
there	3
these	3
this	3
threading.	1
threads,	1
three	2
through	1
time	2
timers.	1
timing	1
title="sigrid	1
title="simple	1
to	29
top	1
tournament",	1
town	1
trilogy	1
true.	1
two	1
two.	1
under	1
under.	1
underlying	1
undset	7
undset">	1
undset's	1
unicode	1
