	1
""germani"	1
"angel-ã°ä“od"	1
"authentic").	1
"call".	1
"de	1
"description	1
"deutsch"	1
"diets"	1
"dudesch"	1
"duits"	1
"dutch",	1
"dutch".	1
"duuts",	1
"dã¼tsch",	1
"east	1
"elbe	2
"elite-dominance"	1
"fasti	1
"gair"	1
"gairm"	1
"gar-"	1
"garach"	1
"garm"	1
"garma"	1
"garmangabi"	1
"geirr".	1
"geography",	1
"ger"	1
"ger",	1
"germani	1
"germani"	9
"germani",	4
"germani".	2
"germania	1
"germania"	3
"germanic"	1
"germanization"	1
"ghere",	1
"gothic"	1
"gut-ã¾iuda"	1
"gä“r"	1
"historia	1
"irminones")	1
"men",	1
"militarized"	1
"near"	2
"near",	1
"neighbor",	1
"neighborly".	1
"noisy";	1
"nordwestblock"	1
"north	2
"north-sea	1
"people"	1
"popular",	1
"related"	1
"rhine-weser	1
"shout",	1
"so	1
"spear	1
"suebi"	1
"sui-ã¾iã³ã°"	1
"swedes"	1
"sweo-ã°ä“od"	1
"tedesco"	1
"teutonicus"	1
"teutons"	1
"the	1
"theodoric"	1
"tysk"	1
"vandals"	1
"weser-rhine	1
"ã¾iuda-"	1
("anglo-saxon	1
("gentis")	1
("gothic	1
("regnum	1
()	2
(),	1
(*"swä“-ba-"	1
(1800	1
(1978),	1
(1980)	1
(800	1
(alise,	1
(along	1
(also	1
(and	1
(batavian)	1
(collis	1
(continued	1
(contrast	1
(earliest	1
(for	1
(from	1
(he	1
(iii.3.31)	1
(in	1
(meaning	3
(or	2
(originally	1
(prefix)	1
(prep.),	1
(primarily	1
(see	1
(the	2
(this	1
(though	1
(uk)	1
(who	1
(writing	2
).	1
*"gaizaz")	1
*"ger"	1
*"gä“r"-"manni",	1
*"mani"	1
*"walhaz"	1
*"ã¾iuda-"	1
*"ã¾iudiskaz",	1
+	1
,	1
-"n"-,	1
101	1
102	1
10th	1
150	1
17	1
1700	1
18â bce,	1
190	1
1984:41),	1
1st	6
200	1
20th-century	1
222	1
250	1
28	1
2nd	2
3	1
5th	1
600	2
650	1
750	1
760	1
786).	1
80	1
800	1
850â bce	1
9	1
<doc	1
[sic,	1
a	54
aachen,	1
able	1
about	6
above,	1
absent	1
absorbed	1
acceptance	1
accepted	1
accounts	2
across	1
activity	1
addition	1
additionally,	1
adjacent	2
adjective	2
adjoining	1
aduatuci,	1
advanced	1
advent	2
afrikaners,	1
after	1
age	4
age.	3
alans.	1
all	5
alliances	1
alliances,	1
ally,	1
along	7
alpine	1
alps.	1
already	1
also	14
also,	2
although	1
ambiorix	2
among	1
an	9
ancestors	1
ancestral	2
ancestry	2
ancient	4
and	135
and,	2
and/or	2
anglii,	2
anglo-saxon	1
anglo-saxons,	1
annexation	1
another	2
any	3
apparent	1
apparently	3
apparently,	1
appears	1
appears:	1
applied	1
appropriated	1
aquae	1
archaeologists	1
archeological	1
archeologically	1
archeologically,	1
are	28
area	7
areas	2
ariovistus'	1
armies	1
arminius,	1
around	8
arrival	1
as	49
assign	1
associate	1
associated	4
assume	1
assumed	1
assuming	1
at	14
athenaios	2
attack	1
attested	1
augustean	1
austrians,	1
authors	3
authors.	1
aviones,	1
back	2
baltic	1
baltic.	1
bank	2
based	2
bastarnae,	1
basternã¦,	1
batavians	1
battle	2
bce	7
bce)	1
bce),	1
bce).	1
bce,	3
bce.	4
be	12
became	2
because	1
been	7
being	3
belgic	4
believed	2
belong,	1
besides	1
better	1
between	6
beyond	2
black	1
blocks	1
bog	1
bogs,	1
both	4
breton/cornish	1
broad	1
bronze	3
brooches	1
burgundians,	1
burgundiones,	1
but	14
by	36
caesar	9
caesar's	2
caesar),	1
caesar,	1
caesar.	2
call	2
called	5
calling	1
came	2
campaigning	1
campaigns	1
can	2
cannot	1
capitolini"	1
carini,	1
catalyst	1
categorized	1
cativolcus,	1
cauldrons	1
ce)	1
ce);	1
ce,	2
celebrate	1
celtic	20
celtic,	1
celts	1
central	1
centuries,	1
century	7
century,	2
century.	1
certain	1
certainly	1
cf.	2
change	2
chatti,	1
chauci.	1
cherusci:	1
cimbri	6
cimbri,	1
cisrhenani",	1
cite	1
cities	1
citizens	1
civilian	1
civilised	1
civilization.	1
civilized,	1
claim	1
claimed,	1
class	2
classical	9
classification	1
classification.	1
classified	2
claudius	1
clear	4
clearly	2
climate	1
close	1
closely	1
coast	2
coastal	1
cognate	1
collectively	1
collision	1
cologne,	1
come	1
come:the	1
comes	1
coming	1
common	1
comparable	1
complex	1
compound	1
concept	1
conclusively.	1
concurs	1
conflict	1
connections	1
consider	1
considerable,	1
consideration.	1
considered	1
consul	1
contact	2
contacts	1
contained	1
contemporary	2
context	1
context,	1
continued	1
contrary	1
contrast	2
control	2
controlled.	1
controlling	1
convey	1
cornelius	1
cornwall,	1
corpus	1
correct.	1
correspond	1
costly	1
could	1
country	1
country,	1
cremation	1
culminated	1
culminating	1
cultural	4
culture	14
culture.	2
cultures	2
cultures.	1
cut	1
daci.	1
damitian,	1
danes,	1
danger	2
dangerous	1
danube	2
danube,	1
date	1
day.	1
decisive	1
defeat	1
defeated	1
defeated,	1
defended	2
define	1
defined	3
definition	1
denmark	1
derived	2
descend	1
descendant	1
descendant,	1
descended	2
describe	3
described	2
describes	1
describing	1
designate	1
designated	3
destruction	1
detail	1
deteriorating	1
developed	4
development	4
developments	1
dialect	2
dialects	2
did	9
differences	1
different	1
differing	1
difficult.	1
diodorus	1
direct	2
direction	1
disbelief,	1
discuss	1
distance	1
distinction	1
distinctions	1
distinguished	3
distinguished:	1
distinguishing	1
diverse	1
diversified	1
divide	1
division	3
divisions	3
do	1
does	3
down	1
drew	1
drinking	1
dubious,	1
due	1
during	1
dutch	4
dutch)	1
dutch,	2
dutch/german/low	1
dwell	1
dwelt	1
e.g.	1
earlier	3
early	5
earth-born	1
earthenware	1
east	17
east,	1
east.	1
easterly	2
eastern	2
eburones	3
eburones,	2
either	1
elbe	1
elbe,	3
elbe.	2
elbe;	2
elder,	2
element,	1
elite	1
elp	1
emerged	1
emerged,	1
emperor	1
emphasis	1
empire	1
empire),	1
empire,	1
empire.	1
end	2
ended	2
engaged	1
english	4
english,	1
english;	1
enters	1
entirely	1
environment,	1
erected	1
especially	2
establish	1
established	1
et	1
ethnic	3
ethno-linguistic	3
ethnographic	1
ethnography	1
ethnonym	2
ethnonym.	1
etymology	2
eudoses,	1
europe,	2
european	3
even	6
event	1
evidence	4
example	4
