	1
"a	2
"account	1
"achilleid",	1
"achilles'	1
"achillia",	1
"aethiopis"	2
"aethiopis",	1
"aithiopis"	1
"akhilleus",	1
"amazon".	1
"argonautica"	1
"cypria"	2
"drawing	1
"grief"	1
"he	1
"iliad"	5
"iliad"'s	1
"iliad",	3
"iliad".	2
"iliou	1
"kleos"	1
"laos"	1
"little	1
"my	1
"petteia".	1
("achilleã­a")	1
("akhos")	1
("glory",	1
("laos")	1
("petteia").	1
(;	1
(ajax	1
(and	1
(beginning	1
(book	2
(each	1
(frequently	1
(heel);	1
(ig	1
(iv.760)	1
(or	2
(see	1
(the	1
(to	1
(unknown	1
(unlike	1
16).	1
1617)	1
1st	2
2).	1
21	1
2nd	1
333	1
4th	1
50	2
500	1
7th	2
<doc	1
])	1
a	42
abandoned	1
able	1
about	3
absolute	1
absorbed	1
accepting	1
accidentally	2
according	5
achaean	1
achaeans	1
achilles	57
achilles'	23
achilles).	1
achilles,	9
achilles.	3
achillesâ€™	1
achilleus	1
acropolis	1
actually	1
ad)	1
ad,	1
ad.	1
adulthood,	1
advances	2
aeneas,	1
after	11
afterwards	1
against	1
agamemnon	7
agamemnon's	1
agamemnon,	1
agonies	1
agrees	1
aid	1
ajax	8
alcimedon	1
alexander	1
all	4
alliance	1
allotted	1
alludes	1
alongside	1
also	4
also,	1
altar-omphalos	1
alternative	1
alternatively,	1
although	2
always	1
amazonian	1
ambrosia	1
ambushed	1
among	1
amongst	1
an	13
analyzed	1
ancient	1
ancientâ greek:	1
and	65
and,	1
anger	1
angered	1
angry	2
anguish	1
anointed	1
another	2
antilochus	1
antilochus,	2
antilochus.	1
any	3
apollo	2
apollo)	1
apollo,	1
apollo.	1
appease	1
appointed	1
arctinus	2
are	1
argos,	1
argued	1
armor	5
armor,	1
armor.	1
army	1
around	1
arrived	2
arrow	2
arrow,	1
arrow.	3
arrows)	1
as	15
ashamed	1
ashes	1
asked	1
asks	1
assault	2
assistance	1
asteropaeus,	1
at	13
athena	3
athena,	1
athena.	2
attacked	2
attempt	1
attentions	1
attested	2
attica	1
aulis	1
author),	1
authors.	1
away	3
b.c.	1
back	2
basis	1
battle	6
battle,	1
battle.	1
battlefield,	1
battlefield.	1
bc	2
bc.	1
be	9
beaches	1
beaches,	1
bear	1
beauty	1
beauty,	1
because	4
become	1
becomes	1
beekes	1
been	5
before	5
began	1
beggar	1
begins	1
begs	2
behind	1
being	3
beloved	1
between	2
biographers	1
birth.	1
blood".	1
board	1
body	4
body.	2
bond	1
bones	1
book	1
born	1
both	3
bow	1
boy	1
bravest	1
breath,	1
bring	1
briseis	2
briseis),	1
bronze-headed	1
brother	1
brother,	1
brought	3
buried	1
buried.	1
burn	1
burning	1
bushes	1
but	12
by	34
calchas	2
came	2
camp.	1
can	5
cannot	1
capture	1
carried	1
carrying	1
cases,	1
cast	1
cattle	1
caused	1
centaur,	1
central	2
centuries	1
century	6
challenged	1
character	1
charges	1
chariot	1
chases	1
chaste	1
chieftains,	1
child	1
chiron	1
choking	1
chryseis	2
chryseis.	1
chryses,	1
cities	1
city	2
claimed	1
claimed,	1
claiming	1
clear	1
closest	1
combination	1
come	1
come.	1
comes	1
comfort	1
commander	1
commanding	1
commands	1
committed	1
common	2
companion	1
companion's	1
competed	1
composed	1
comrades.	1
conception	1
concur	1
consensus	1
consents,	1
considering	1
construed	1
consulted	1
consuming	1
contrary,	1
conventional	1
convince	1
cooled.	1
coolly	1
corps	1
corpse	1
correctly	1
court	1
covers	1
coward	1
cremated	1
cursed	1
cycle	2
cyclic	1
danube.	1
dares	1
daughter	1
dead	1
dearest	1
death	11
death,	2
death.	2
decapitated	1
declares	2
declaring	1
deeds	1
deeply	1
defy	1
deiphobus,	1
deny	1
derivation,	1
described	1
description	3
desired	1
despite	1
destruction	1
destruction,	2
detail	1
details	1
determines	1
did	1
dipping	1
directed	1
dishonor	1
dishonored	1
distracted	1
distraction	1
distraught	1
divine	1
do	1
do.	1
does	2
doom	1
double	1
down	1
drags	1
drive	1
drown	1
duration	1
during	2
dying	1
each	1
earlier.	1
earned	1
eat	1
echoes	1
elbow,	1
embodiment	1
embrace.	1
end	2
endangering	1
ends	2
enemy,	1
engages	1
enormous	1
enraged	1
entrusted	1
envisioned	1
epic	4
episode	2
epitome	1
ethiopia	1
etymology.	1
eudorus,	1
euripides'	1
europe,	1
even	1
events	3
events:	1
eventually	1
except	3
expect	1
explaining	1
face	1
face.	1
fall	1
famous	2
fate	3
fate,	1
father	2
father,	2
father.	2
favor	1
favorite	1
feat	1
fell	1
female	2
feud	1
few	1
field	1
fight	5
fighting	1
fighting,	1
finally,	1
find	1
finds	1
fire,	1
first	2
first,	1
five	2
flesh	1
following	2
for	15
forces	1
forces.	2
fore-thinker,	1
form	3
formed	1
forms	1
fought	1
found	1
fragmentary	1
fragments	1
from	4
functioning	1
funeral	3
funeral,	1
funeral.	1
furious,	1
further	1
fury	1
gain	1
game	3
games	2
games.	1
gates	2
gave	2
general	2
get	1
gifts.	1
give	1
giving	1
gladiator	1
glory	2
go	2
god	4
goddess.	1
gods	2
goes	1
grazed	1
great	1
great,	1
greater	1
greater).	1
greatest	2
greek	6
greeks	3
greeks,	1
greeks.	1
gregory	1
grief	6
grieved	1
grieves	1
ground	1
guide	1
guided	2
gulf.	1
hack	1
had	7
halicarnassus	1
hand	2
has	5
have	6
having	1
he	30
heal	2
heal".	1
heal;	1
healed	1
healed.	1
healing	1
hector	11
hector's	4
hector)	1
hector,	1
hector.	2
hecuba's	1
heel	3
heel"	1
heel,	2
heel.	1
heels	1
held	2
held.	1
helen	1
help	1
hephaestus	1
hephaestus.	1
her	7
her.	1
hera	2
hera's	1
hera,	1
heracles.	1
hermes,	1
hero	6
hero's	1
heroes,	1
hides	1
him	7
him,	5
him.	6
himself	4
his	50
hit	2
holds	1
home	1
home,	1
homer	1
homer's	2
homeric	2
honor.	2
hopeless	1
however,	3
humanization	1
id="305"	1
if	2
iiâ²	1
iliad"	1
immortal,	1
important	1
in	66
includes	1
inevitable.	1
inflicted	1
influence	1
inspired	1
instead	1
intensely	1
interrupted	1
intervention	1
into	2
invincible.	1
invulnerability	1
invulnerability.	1
invulnerable	1
ire	1
ironic	1
is	21
island	1
it	7
it.	2
its	2
itself	1
itself.	1
juxtaposition	1
killed	7
killed.	1
killing	6
kills	1
king	6
knowledge.	1
known	1
knows	1
later	6
later,	1
latin	1
lead	2
leader	1
leaders	1
leaders.	1
leadership.	1
leads	1
led	1
left	3
legends	1
legitimate	1
leonard	1
lesche	1
leuke	1
life,	2
lifted	1
lines	1
linked	1
literary	1
lived	1
living	1
lost	1
lost,	1
love	1
loved	1
lovers'	1
loyal	1
lust,	1
lycia,	1
mad	1
made	1
madness	1
main	1
make	2
makes	1
man	1
many	5
marriage	2
marriage.	1
married	1
may	1
me	1
me".	1
mean	3
meaning	1
medical	1
medieval	1
memnon	2
memnon,	2
memnon.	1
men	5
menesthius,	1
mention	1
mentioned	1
mentions	1
might	1
miletus,	2
mingled	1
misdirection	1
misses.	1
more	1
mortal	1
most	2
mother	3
mourned	1
mouth	1
mt.	1
must	2
muster.	1
my	1
myrmidons	2
myrmidons):	1
myrmidons.	2
mysia,	1
myth,	1
mythographer	1
mythology,	1
mytilene,	1
nagy,	1
name	5
name.	1
named	1
narrate	1
narrative	1
narrative.	1
nation."	1
near	1
neighboring	1
neoptolemus,	1
nereid	1
nereus,	1
nestor	1
nestor's	1
nestor,	1
new	3
news	1
no	3
none	1
not	11
notable	1
note	1
now	2
numerous	2
nymph	1
object	1
oblivious	1
obtained	1
odysseus	4
odysseus,	1
odysseus.	1
of	123
off	1
offer	1
offers	2
on	14
once	2
once,	1
one	3
only	3
onto	1
or	2
oracle,	2
order	1
orestes	1
origin	1
other	7
out	1
outside	1
over	6
over-ardent	1
overcome	1
overseeing	1
owing	1
p.	1
paeonian	1
paintings	2
palmer,	1
pamphylian	1
parents.	1
paris	4
paris'	1
paris,	2
part	4
parts	1
patroclus	5
patroclus'	1
patroclus,	4
patroclus.	2
pausanias	1
peisander,	1
pelagon,	1
peleus	2
peleus,	2
peleus.	1
pelion,	1
penthesilea,	1
penthesilea.	1
people,	2
persis"	1
person's	1
persuades	2
phaselis,	1
philoctetes	1
phoenix	1
phoenix,	1
phrygius'	1
pieces	1
place	1
plague	1
planning	1
play	1
playing	1
plead	1
plunder	1
poem	3
poem.	2
poem:	1
poems	1
point	2
poisoned	1
polyxena	1
polyxena's	1
polyxena,	1
polyxena.	1
port	1
poseidon	1
possibly	1
pottery	1
prays	1
pre-greek	1
predicted	1
presented	1
presenting	1
preserved	1
pretending	1
previous	1
prey.	1
priam	3
priam's	1
priam,	2
priest	1
prince,	1
princesses,	1
prisoners,	1
private	1
prize	1
prometheus,	1
promises	1
proper	1
prophecies	1
prophecy	1
prophet	1
protect	1
pursuit,	1
push	1
pushing	1
put	1
queen	1
quoted	1
r.	1
rage	5
rage,	1
rage.	1
raised	1
ransom	1
ransom,	1
raw	1
reached	1
reaction	1
read:	1
realized	2
realizes	1
reared.	1
reason,	1
reasoned	1
receiving	1
reference	2
refocused	1
refusal	1
refused,	1
refuses	2
refusing	1
regain	1
rejected	1
rejects	1
relents	1
relic	1
remained	1
remains	1
replace	1
reports	1
represented	1
resistance	2
respect	1
restrain	1
restrained	1
resulting	1
retellings	1
retribution	1
return	4
returned	1
revenge	1
rightly,	1
rivals	1
river	4
role	1
ruled	1
running	1
s.	1
sack	1
sacked	1
sacrilege.	1
sail	1
same	2
saved	1
says	1
scaling	1
scamander	1
scamander.	1
scattered	1
scholars	1
scraped	1
sea-god	1
seeking	1
seeming	1
sends	3
sexual	1
shall	1
she	4
sheep,	2
shield	1
ships,	1
ships.	1
shoots	1
shot	1
show	1
shown	1
simply	1
sister	2
sister,	1
slave.	1
slaying	1
slew	1
small	1
so	9
soldiers",	1
some	3
sometimes	1
son	8
sons.	1
soon	1
sort	1
source	1
sources	2
sources,	1
spare	1
speak	1
spear	4
spear.	1
spears	1
speeches	1
spurt	1
state	2
stated	1
statius	3
statius).	1
stele	1
still	1
stop	1
stopped	2
story	2
story,	1
struck	1
styx.	1
subsequently	1
succeeds	1
such	1
suggested	3
suicide.	1
summary	1
surrounding	1
surviving	1
sword,	1
taken	3
takes	2
tale	2
telamonian	1
telephus	4
telephus,	1
telephus.	2
tells	2
temple	1
temporarily	1
temporary	1
tendon).	1
tent	1
term	1
than	1
thanks	1
that	32
the	223
theft,	1
their	3
them	1
theme	3
then	3
there	2
therefore	1
therefore,	1
these	2
thetis	8
thetis'	1
thetis,	3
they	5
thinking	1
this	8
those	2
though	1
three	1
through	1
time	2
time,	1
times	4
title="achilles">	1
to	72
top	1
toward	1
trace	1
traditions.	1
transmitted	1
treat	1
treated	1
tribe,	1
trick,	1
tried	1
tries	1
troilus	5
troilus'	1
troilus.	2
trojan	12
trojans	4
trojans,	1
troops	1
troubles	1
troy	7
troy",	1
troy.	3
truce	2
turned	1
turns	1
two	4
undefeated	1
unhindered	1
unless	1
until	1
up	2
upon	1
urges	2
urging	1
url="http://en.wikipedia.org/wiki?curid=305"	1
urn	1
using	1
usual.	1
usually	1
valor,	1
vase	1
vatican	1
verge	1
version	5
versions	2
versions,	1
view	1
visited	1
vows	1
voyage	1
vulnerable	1
wall	1
wanting	1
war	7
war).	1
war,	4
war.	3
warned	1
warrior	2
warrior.	2
was	40
was,	1
waters	1
wavering,	1
we	1
weakness	1
weakness.	1
weapon,	1
wearing	2
wed	1
weeks	1
went	1
were	8
when	7
where	1
which	7
while	1
while,	1
who	9
why	1
wife	1
will	2
willing	1
winning	1
with	29
withdrawal	1
withdrew	1
woman	1
words,	1
world's	1
would	7
wound	3
wound.	2
wound;	1
wounded	1
wounded:	1
wrath	1
wrath),	1
writers	1
written	1
wrongly,	1
yet	1
yield	1
you	2
young	1
youngest	1
your	1
youth,	1
youthâ â€“	1
zeus	4
zeus'	1
zeus,	2
zeus.	1
á¼ˆï‡î¹î»î»îµî¯î±	1
á¼ˆï‡î¹î»î»îµï?ï‚,	1
á¼„ï‡î¿ï‚	1
â€“	1
îºî»î­î¿ï‚	1
î»î±ïœï‚	1
