	3
"afrasian",	1
"afro-asiatic")	1
"afroasiatic"	2
"erythraean"	1
"ethiopic").	1
"glottolog"	1
"grundriss	2
"half	1
"hamitic"	1
"hamitic",	1
"hamito-semitic"	2
"hamito-semitic",	2
"lisramic"	1
"original	1
"the	1
"urheimat"	1
'hypothetical'	1
("i.e.",	1
("urheimat"	1
(18,000	1
(1909)	1
(1914).	1
(1924)	1
(1950)	1
(1963)	1
(1963).	1
(1979),	1
(1981)	1
(1981),	1
(1988:	1
(1996),	1
(2002:	1
(5,400	1
(9,500	1
(a	1
(afro-asiatic),	1
(and	1
(calling	1
(chamito-semitic),	1
(february	1
(hodge	1
(including	2
(often	1
(out	1
(see	2
(though	1
(trombetti	1
(tucker	1
(vienna	1
/t-/.	1
/y-/	1
/�	1
10,000	2
11,000	1
16,000	2
1803	1
1844,	1
1860s	1
1862)	1
1876	1
1876-88).	1
1905:	1
1966)	1
1969,	1
1972).	1
19th	1
1–2),	1
2,	1
200	1
2009	1
230	1
25	1
300	1
33n),	1
3400	1
35	1
350+	1
35–36),	1
4000	1
6,	1
7,500	1
9th	1
</doc>	1
<doc	2
a	18
about	2
above),	1
academic	1
accept	1
acceptance.	1
accepted	2
according	4
actions	1
added	1
addition	1
adoption.	1
affinity	1
afrasian	1
africa	2
africa"	1
africa,	7
africa.	1
african,	1
afroasiatic	22
afroasiatic,	3
afroasiatic.	3
afroasiatic:	1
age	1
ago)	1
ago).	2
agree	1
agreement	3
akkadian,	1
albert	2
algeria	1
algeria,	1
all	3
almost	1
also	3
although	1
american	1
among	3
an	3
ancient	4
and	44
anthropological	1
any	3
appear	1
approximately	2
april	1
arabic	2
arabic,	1
aramaic.	2
are	7
arguments	1
armies:	1
army,	2
army.	1
around	1
as	14
asia.	1
asiatic",	1
associated	1
at	2
back	1
bc	4
bc,	1
bc.	2
been	5
before	1
began	1
beginning	1
beja	1
benfey	1
berber	3
berber,	3
best-known	1
between	5
biblical	1
bibliography.	1
book	1
both	1
branch	2
branch,	1
branch.	1
branches	4
branches.	1
branches:	1
but	2
by	8
c.	5
called	1
career,	1
century,	2
certain	1
chadic	4
chadic,	2
christopher	3
civil	1
classification	1
classification.	1
classifications	1
cognates,	1
cohen	1
cohen's	1
coined	1
colloquial	1
combat	1
come	1
communities,	1
community,	1
comparative	1
complex	1
comprises	1
confederate	1
confirmed	1
conjugation	1
consensus	1
considerable	1
considered	1
consisting	2
constituent	1
containing	1
contains	1
countries.	1
course	1
cushitic	4
cushitic,	1
cushitic.	1
cushitic;	1
date	4
date.	1
dates	2
defined	1
delafosse	1
der	2
diakonoff	2
dialects,	1
dialects.	1
dictionaries	2
did	1
different	1
disagree	1
disagreement	1
discredited	1
dispersed	1
dispute	1
distant	1
distinct	2
distinctive	1
distribution	3
divergent	1
divided	1
do	1
does	1
doing	1
during	1
earlier	1
earliest	1
early	1
east	1
east,	2
eastern	1
egyptian	5
egyptian,	3
ehret	3
ehret,	1
elapsed	1
emphasize	1
established,	1
estimate.	1
estimates	1
ethnologue	1
etymological	2
etymologies	1
etymology.	1
european	1
europeans	1
even	1
everything.	1
evidence	1
examples	1
excluded	1
existed.	1
exists	1
extends	1
extensive	1
fact	1
fall	1
families	2
families,	1
families:	1
family	7
family's	1
family.	4
features	2
feminine	1
field	1
fighting	1
first	1
first.	1
five	1
fleming	3
following	4
following:	1
for	4
foreshadowing	1
formally	1
found	1
four	1
fourth	1
fragile	1
friedrich	2
from	2
general	3
generally	2
geographic	1
geographically	1
german	1
german)	1
gerzean	1
gives	1
grammar	1
grammarian	1
greenberg	5
greenberg's	1
greenberg,	1
group	2
group.	1
grouping	1
groups	1
had	1
half	1
hamitic	2
hamito-semitic	2
harold	3
has	2
hausa	1
hausa,	1
have	9
he	5
hebrew	1
hebrew,	2
hetzron,	1
hieroglyphs	1
highly	1
his	7
historical	1
history	1
history.	1
homeland"	1
horn	3
however,	4
hundred	1
hypothesis).	1
ibn	1
id="599"	1
id="711"	1
idea	1
identified	1
igor	2
important	1
in	36
include	2
include:	3
included	1
includes	2
including	2
inclusion	2
independence,	1
independent	1
individual	1
influenced	1
inscription	1
into	2
introduced	1
is	13
it	6
its	2
johnston	2
johnston">	1
joseph	4
judah	1
karl	1
knew	1
known	2
kujarge,	1
language	12
language)	1
language,	1
languages	12
languages">	1
languages,	1
languages.	4
large	1
largely	1
largest	1
last	1
later	3
latest	1
latter	1
leo	1
lepsius.	1
levant.	1
libya,	1
lieu	1
linguist	1
linguistic	1
linguistics	1
linguists	1
link	1
linking	1
literary	1
little	2
lived	1
living	2
locations	1
long	1
longest	1
m.	1
made.	1
main	1
mali,	1
marcel	1
masculine	1
maurice	1
meaning	2
met	1
mexican–american	1
middle	3
military	1
million	3
minimum	1
more	2
morocco,	1
most	3
mostly	1
must	1
m�ller	2
n	1
name	4
named	1
native	2
nearly	1
new	2
newman	1
niger	1
no	2
non-linguistic	1
nor	1
north	4
northern	2
not	4
nouns,	1
now	1
number	1
of	52
off	1
old	1
older	1
olga	1
omotic	3
omotic.	2
on	6
one	6
ongota	1
only	1
operating	1
opposed	1
or	8
orel	1
original	1
originally	1
other	4
otherwise:	1
outside	1
over	1
part	1
particular	1
particular:	1
parts	3
pattern	2
people.	1
perceived	1
phonemically.	1
place	1
plus	1
points	1
popularized	1
position	1
possessing	1
possible	1
possibly	1
pottery	1
predominantly	1
prefixes	1
prefixing	1
present	1
previously	1
primarily	1
pronouns,	1
proposal	1
proposals	1
proposed	5
proto-afroasiatic	5
proto-languages.	1
pump	1
questioned	1
quraysh	1
racial	1
range	1
recorded	1
reference	1
referred	1
refers	1
reinisch	1
rejected	1
rejection	1
related	1
relations	1
relationship	2
relationships.	1
relied	1
remain	1
remains	1
remarkable	1
represent	1
represented	1
republic	1
research:	1
resembling	1
resonance.	1
rest	1
richard	1
robert	1
roots	1
russian	1
sahara,	1
saharan	1
sahel.	2
same	1
saw	1
scholar	1
scholars	2
scholars,	1
second-singular	1
seems	1
semitic	4
semitic,	4
semitic.	1
served	1
several	4
shared	2
sidney	3
significant	1
similarities	1
since	1
single	1
six	2
small	1
so	3
so,	1
some	4
sought	1
sources	1
speakers	1
speakers,	2
spelled	1
split	1
splits	1
spoken	10
sprachwissenschaft"	1
sprachwissenschaft".	1
states	2
still	1
stolbova.	1
strongly	1
study	2
sub-classified)	1
subgroup	1
subgrouping	1
subgrouping.	1
such	2
suggested	3
suggesting	3
suggestion	1
symbols	1
syntax.	1
t	1
t.n.	1
table	2
ten	1
term	5
texas	1
texas)	1
texian	1
than	1
that	8
the	87
their	1
them.	1
theodor	1
there	5
these	4
they	1
third-singular	2
thirty	1
this	5
thousands)	1
three	3
through	1
thus	1
tiaret	1
time	1
title="afroasiatic	1
title="albert	1
to	18
today	1
today,	1
together;	1
tonal	1
tones	1
topic	1
traditional	2
traditionally	1
traditions	1
transcontinentally,	1
tunisia,	1
two	3
uncertainty.	1
unclassified	1
united	1
unity	1
universal)	1
until	1
urging	1
urheimat	1
urheimat.	1
url="http://en.wikipedia.org/wiki?curid=599"	1
url="http://en.wikipedia.org/wiki?curid=711"	1
us	1
use	3
usually	1
utah	1
varieties)	1
varieties),	1
vary	1
verb	1
verbs.	1
via	1
vladimir	1
vocabulary.	2
war	1
war,	2
war.	1
was	8
well	1
western	1
what	1
when	1
where	2
whereby	1
which	1
while	1
who	1
widely	2
widely.	1
widespread	2
with	5
within	1
world's	1
would	1
written	1
y/,	1
year,	1
years	3
years.	1
–	1
